id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_181;0;GmbH & Co. KG;4420;28220;2007;;GKV;1583780.37;1583780.37;798983.73;27832.22;-6239.73;2.02;6241.75;21592.49;21592.49;12489.72;385150.32;241751.55;0.0;0.0;;;;;;;;;;143398.77;368606.88;298036.99;1607.91;;;-32683.3;-11482.38;-2.04e-10
C_298;0;GmbH;39118;47430;2002;62.0;GKV;19701000.0;19701000.0;16756000.0;3348000.0;-56000.0;2000.0;58000.0;3292000.0;3292000.0;0.0;14597000.0;14077000.0;0.0;0.0;;;;564000.0;;;;;;520000.0;2147000.0;1662000.0;;194000.0;;5186000.0;-1668000.0;-3518000.0
C_696;0;GmbH;39108;9100;2007;2.0;GKV;7534760.5;7817291.63;5202334.69;1974563.59;-877706.23;1907.45;879658.68;1096857.36;1096857.36;956424.0;55494000.39;6325609.53;5769857.01;18207294.69;3377825.83;5145588.88;15585704.39;204888.93;24588.82;;;;;25283099.58;2669751.59;671806.9;444247.55;40825.75;13698.34;3194308.18;-4268936.07;-1351348.78
C_761;0;GmbH;18320;23610;1991;;GKV;11809651.91;11809651.91;11321327.31;47442.74;-31471.04;706.47;32177.51;15971.7;15971.7;9378.7;2235119.84;1165310.93;227326.25;206270.3;28239.34;227326.25;206270.3;266228.81;;;;;;636212.36;1134376.01;857043.64;156410.65;;;342423.31;-90216.29;-63066.18
C_444;0;GmbH;18581;71122;1994;;GKV;2219116.96;2245032.37;1044186.08;134432.69;-9199.01;52.29;9251.3;125233.68;125233.68;89947.51;633844.13;311419.64;24495.68;0.0;138169.12;;;36619.88;;;;;;297928.81;503135.24;376779.57;219452.64;;;-39264.07;-83137.88;-9488.76
C_998;0;GmbH;18273;93110;1994;31.0;GKV;922984.31;929778.31;581043.4;161892.89;-29584.04;268.05;29852.09;132308.85;132308.85;121508.9;787585.82;655663.48;0.0;0.0;;;;18074.83;;;;;;131922.34;196209.0;152117.84;45744.15;;;148868.59;-37022.86;-71613.23
C_201;0;GmbH & Co. KG;19300;50000;1994;;GKV;3433541.06;3433541.06;1015732.9;134481.65;-60257.99;8424.55;68682.54;74223.66;110195.93;73945.93;1952219.81;1576684.75;0.0;0.0;;;;;;;;;;375535.06;1133337.64;235507.96;8055.78;182579.02;;795912.34;-384804.7;78744.74
C_005;0;GmbH;18069;71122;2010;6.0;GKV;1744803.8;1744803.8;642636.77;29290.94;-6314.86;21394.72;27729.58;22976.08;22976.08;14304.08;498995.5;292858.33;52757.83;0.0;124133.8;;;13368.48;;;;;;153379.34;284460.84;94338.21;4015.07;;;;;
C_604;0;GmbH;98630;26300;2010;66.0;GKV;61697301.47;61764388.16;32798114.91;-1995586.1;3494145.92;160779.74;478487.85;1498559.82;1525342.31;1512516.01;17837788.93;9623929.84;547000.0;1722336.0;158355.08;547000.0;;3065302.19;;;;;;5944523.09;13267495.2;6013302.9;2494249.95;3046167.85;596000.0;5397597.91;-1232568.08;435600.74
C_290;0;GmbH;99734;68201;1991;43.0;GKV;22227042.26;22227042.26;11806269.96;2033172.32;-287082.57;11163.98;298386.55;1746089.75;1746089.75;1427406.45;17214792.31;8445289.33;842034.525;0.0;;;;381376.49;;;;;;7085433.93;9396579.34;4264114.07;4155330.82;;;2423188.01;-353125.83;-1061304.28
C_227;0;GmbH;99867;55103;1990;19.0;GKV;1316326.44;1316326.44;540464.21;-3954.49;-2664.96;7.0;2743.91;-6619.45;-6619.45;-10304.47;260391.38;183888.2;0.0;0.0;55208.23;;;45222.78;;;;;;76503.18;190785.24;32776.68;4843.0;23795.22;;68942.39;-39164.96;-13032.0
C_589;0;GmbH;99734;42210;2001;;GKV;44869570.37;45712434.75;18434136.15;-1745784.65;-391765.17;25.01;391790.18;-2137549.82;-2137549.82;-2197943.39;39862585.16;13073477.02;0.0;1100999.0;283244.15;;;2490266.95;;;;;;25688109.14;12009417.27;1816503.84;183415.93;;;-745767.3;-1834069.03;1107217.09
C_212;0;GmbH;99817;96040;2004;2.0;GKV;45152260.89;45367137.22;22321953.78;1719890.2;-547551.41;649.46;548200.87;1172338.79;60138.79;18079.78;26746201.25;16206566.61;9897410.46;250000.0;7885085.08;6051410.46;250000.0;4858781.78;;;;;;392224.18;23818324.12;16934348.3;170446.76;;;-7688750.55;-414190.21;2175841.07
C_832;0;GmbH;15324;1500;1991;;GKV;10889826.23;10865806.56;6017328.31;468678.47;27290.81;47881.69;20590.88;495969.28;495969.28;54893.29;4200196.81;3327228.86;0.0;0.0;310719.94;;;694915.16;;;;;;729806.23;3914465.77;2742387.93;14260.11;1813120.77;;293360.65;-106525.47;-157089.59
C_628;0;GmbH;15324;10390;1991;;GKV;7627708.52;7627708.52;7852887.68;265932.22;-58477.47;;58487.07;207454.75;207454.75;114141.2;3378283.32;2616047.81;0.0;0.0;;;;;;;;;;487370.51;503413.91;387924.17;30791.64;;;1112442.55;-493451.88;-14896.65
C_225;0;GmbH;16306;68200;1995;2.0;GKV;4552632.68;4551632.68;4282286.06;221317.94;-28020.57;345.69;40488.74;193297.37;193297.37;123533.54;4146122.8;1313924.11;1252724.99;0.0;693847.4;1112724.99;;319076.27;;;;;;1579473.7;728403.1;736637.83;166837.57;468255.92;;1170048.84;-1157759.3;90587.68
C_774;0;GmbH;16244;41201;2007;;GKV;299017.44;299017.44;82339.93;5762.88;-291.06;;291.06;5471.82;5636.48;3743.98;46175.89;18288.81;5870.02;0.0;;;;12898.75;;;;;;22017.06;30655.82;31296.09;7337.5;;;3076.98;-1934.93;-6909.83
C_366;0;GmbH;16816;78100;2000;;GKV;64903.87;64903.87;72103.87;38305.09;-29622.18;;29622.18;8682.91;8682.91;8042.75;698897.28;541777.73;122634.58;9484.97;59131.48;122634.58;9484.97;;;;;;;25000.0;100275.18;0.0;;;;-50665.09;-344.53;42135.34
C_763;0;GmbH;16833;10820;2002;130.0;GKV;7799500.39;7091042.89;4173080.01;120651.45;-22397.24;31.64;22428.88;98254.21;98254.21;79756.21;2355844.25;2916397.6;124666.67;0.0;550624.31;91666.67;;17970.77;;;;;;1090007.99;2195135.76;832221.25;28182.88;785073.79;;-928477.82;-58963.82;-236272.58
C_845;0;Genossenschaft;9356;46389;1992;136.0;GKV;156147574.7;156147574.7;34820347.32;10254969.53;78685.8;78691.09;5.29;10333655.33;10333655.33;1.68e-08;48705862.51;48205862.51;0.0;0.0;;;;4080563.96;;;;;;500000.0;44356090.75;39678995.92;536687.43;4144917.47;;-28382126.08;-605974.53;204742.05
C_423;0;GmbH;8412;20600;1992;27.0;GKV;37443708.9;37443708.9;5713755.18;524138.39;-43285.05;1623.71;44908.76;480853.34;480853.34;321931.55;6763984.17;4625071.09;124342.22;61042.22;1390987.7;124342.22;61042.22;2302413.71;;;;;;1953528.64;5907376.17;3973506.16;1155769.51;2724910.65;;1366776.78;-180053.43;54177.87
C_863;0;GmbH;19053;35220;1996;;GKV;2445287.94;2398787.94;1093552.62;154024.45;-1893.11;349.85;2242.96;152131.34;152131.34;105661.69;700851.78;342647.14;0.0;0.0;;;;92170.86;;;;;;244221.12;613116.08;409631.81;173658.23;;;219523.57;-5320.14;-125000.0
C_775;0;GmbH;19348;46520;1998;;GKV;141571.16;141571.16;141571.16;-2210.11;201687.75;6719.0;;199477.64;199477.64;162576.01;524122.55;36667.0;0.0;27959.0;;;;;;;;;;459496.55;472993.36;472993.36;;;;0.0;0.0;-5.82e-11
C_705;0;GmbH;23923;32900;2006;157.0;GKV;329976.11;329976.11;335303.74;-502.99;323.3;323.3;;-179.69;-179.69;-178.75;44861.52;19745.57;0.0;0.0;;;;;;;;;;25115.95;32752.82;23612.37;19954.5;;;24893.94;-21550.82;-8.19e-12
C_804;0;BGB-Gesellschaft;39638;45110;2008;;GKV;522173.69;523192.69;556128.03;23933.62;73.36;589.45;522.49;24006.98;24006.98;20796.27;258166.82;93237.04;0.0;0.0;;;;;;;;;;164929.78;214177.82;190817.14;115438.79;;;31245.95;-2897.23;-8.73e-11
C_720;0;GmbH;7318;91020;1994;65.0;GKV;477527109.1;460527123.0;149894548.1;21700327.95;-1181349.76;631642.39;1812992.15;20518978.19;20397294.19;1.49e-08;264205032.2;147289688.1;77131182.96;9896738.0;;;;52491614.93;;;;;;47436092.7;246883980.9;7628087.83;232549.58;;;9520201.84;-3764118.15;-6555337.22
C_250;0;GmbH;99628;41201;1990;;GKV;178684.41;178684.41;226991.65;124966.54;-7401.99;;7401.99;117564.55;117564.55;109480.63;245422.53;85285.09;0.0;0.0;;;;;;;;;;160137.44;2080.02;7839.13;865.62;;;169761.88;72494.0;-146987.95
C_344;0;GmbH;99425;71122;1990;35.0;GKV;3180891.54;3165891.54;2781084.31;207680.37;-40889.81;627.83;41529.64;166790.56;166790.56;122225.64;1762160.9;1080084.53;0.0;0.0;;;;;;;;;;682076.37;1060792.46;801874.49;8068.21;;;-2303.91;-94779.27;-3.49e-10
C_913;0;GmbH;99091;80100;1991;;GKV;890833.32;890833.32;425694.2;30987.94;-287.85;946.59;1234.44;30700.09;30700.09;22748.01;199330.89;94033.55;0.0;0.0;;;;37407.63;;;;;;105297.34;145802.89;145802.89;22575.85;88562.17;;28425.24;-24159.66;4.37e-11
C_383;0;GmbH;17329;70100;2009;;GKV;5222364.01;5222364.01;80341.91;11786.82;;;;11786.82;11786.82;8137.01;949370.42;681008.79;0.0;0.0;;;;;;;;;;233628.96;907683.88;829077.44;140232.31;;;-109382.12;0.0;6.69e-10
C_082;0;GmbH;33604;49310;1999;704.0;GKV;328528.49;328528.49;186446.2;26216.11;-1679.99;570.01;2250.0;24536.12;24536.12;16748.11;163734.44;40031.33;0.0;0.0;;;;3457.59;;;;;;123703.11;137464.44;78640.29;47618.45;;;35102.19;-18458.61;-69612.6
C_004;0;GmbH;33602;49310;2005;219.0;GKV;107652.82;107652.82;1396887.53;-1978885.86;3441527.41;145547.74;483980.65;1462641.55;1462641.55;1247641.55;29792419.11;10599636.96;12150000.0;181450.5;;;;23653.88;;;;;;6861331.65;6103736.97;4544498.14;2896.8;158632.0;;-2976348.89;2929286.95;0.0
C_789;0;GmbH;33607;41000;2006;;GKV;3070058.23;3256077.1;1411299.61;225050.06;-2707.11;758.44;3465.55;222342.95;222342.95;157850.46;1827502.75;437469.98;0.0;0.0;;;;;;;;;;548659.26;1679348.07;795197.48;232103.27;520874.23;;69497.13;-41509.23;-10664.28
C_121;0;Genossenschaft;46286;46230;1900;52.0;GKV;122864687.1;123017520.2;74894176.99;3279679.92;-749982.12;177098.73;1020790.07;2529697.8;2529697.8;1483238.14;76019351.82;28499626.71;3339950.08;6808988.98;9228302.25;3332149.22;883113.18;5771744.64;;;;;;37177136.05;51015478.39;24735657.44;671611.25;;;5454666.4;-2589137.54;-1128702.39
C_468;0;GmbH;45772;43220;1969;;GKV;642903000.0;641967000.0;297250000.0;51339000.0;-8253000.0;3417000.0;10652000.0;43086000.0;44997000.0;0.0;481846000.0;203479000.0;0.0;200716000.0;;;;12707000.0;;;;;;77651000.0;452814000.0;21458000.0;585000.0;9232000.0;;145446000.0;-5469000.0;-139705000.0
C_132;0;GmbH;45659;46389;1989;;GKV;5443230.63;4752410.17;3314213.47;360486.88;3383.57;3383.57;;363870.45;363901.78;-5.59e-10;2513576.13;1231489.75;330.26;0.0;;;;166848.48;330.26;;;;;1281756.12;2074321.19;1128485.98;35.0;;;426021.12;-67401.2;-359517.59
C_044;0;GmbH;44787;36002;1998;55.0;GKV;63297.13;63297.13;56447.55;-167575.77;-60282.92;1192.0;61474.92;-227858.69;-227858.69;-227966.69;1620778.59;1172734.41;0.0;0.0;14520.14;;;24345.92;;;;;;448044.18;26633.59;15626.89;64.25;2670.61;;-108457.62;-7983.2;117175.84
C_136;0;GmbH & Co. KG;45721;47700;2003;;GKV;3212542.72;3488081.22;1727316.14;8087.39;-24981.59;;24981.59;-16894.2;-22883.59;-35387.33;1836534.25;324727.87;258335.36;0.0;87642.57;;;40937.72;;;;;;84349.93;1526096.19;216423.44;6589.22;156802.35;;117152.79;-264152.89;177054.86
C_263;0;GmbH;59457;46721;1980;134.0;GKV;2952785.95;2952785.95;2242679.39;20655.91;-33049.43;;33049.43;-12393.52;19971.77;2611.25;547847.12;533513.13;0.0;0.0;427719.47;;;94829.3;;;;;;14333.99;464324.66;328129.78;35.13;;;-72226.46;42509.34;-23410.0
C_267;0;GmbH;44143;46154;1939;;GKV;5015171.72;5015171.72;1278717.08;611392.2;-31351.5;8937.67;40302.17;580040.7;580040.7;4.47e-10;3528039.1;1374502.38;319573.02;965572.0;75463.98;319573.02;885000.0;396042.62;;;;;;819572.7;2091967.66;1435703.31;1164143.33;182427.35;;1876159.37;-60719.3;-663760.72
C_479;0;GmbH;44379;33200;1990;;GKV;3627612.32;3735502.32;3653586.24;169690.57;-20449.45;26879.56;48862.89;149241.12;149241.12;100084.11;1925121.34;829084.08;464000.0;145000.0;400054.07;464000.0;145000.0;7065.23;;;;;;487037.26;1195714.34;491442.42;32058.15;396207.4;;138513.63;-250180.75;704360.15
C_520;1;GmbH & Co. KG;44532;68102;1996;;GKV;191311.75;187311.75;148884.75;65823.42;-7049.62;0.2;7049.82;58773.8;58773.8;53885.8;170925.8;170925.8;0.0;0.0;;;;;;;;;;;46398.58;24916.78;2630.92;;;53851.47;-518.68;-56687.75
C_957;0;GmbH;44269;46510;1996;55.0;GKV;34395716.34;32119966.18;13716279.59;654767.81;-150037.68;10778.83;160238.98;504730.13;504730.13;383801.17;35222988.27;8633498.54;1330259.06;0.0;594718.23;327742.96;;2595901.93;1001054.7;;;;;3395662.6;28967523.74;6972091.65;5370455.13;;;2860029.34;-2396019.31;-995106.87
C_034;0;GmbH;44137;68320;1991;;GKV;1654910.35;1654910.35;1693402.5;157437.37;-12561.39;1115.02;13676.41;144875.98;144875.98;97622.26;891434.02;198114.06;283233.82;49816.41;;167274.25;;15783.79;;;;;;360269.73;358277.84;365650.84;262773.81;72270.31;;323038.72;-151116.97;185015.67
C_137;0;GmbH;58730;96090;2000;;GKV;31472033.73;31933437.22;18261227.06;777424.44;-272626.9;16955.76;287257.5;504797.54;504797.54;329203.98;29738890.31;5579462.54;3872316.67;350000.0;1212472.15;2856278.42;350000.0;1481086.21;;;;;;19487111.1;14847761.54;8541714.64;3159026.38;;;3464654.73;-2859426.67;-436433.93
C_497;0;GmbH & Co. KG;45881;46722;1994;7.0;GKV;3005069.77;3440883.93;1334606.55;247176.29;-6356.76;2572.73;8929.49;240819.53;240819.53;164539.86;1070189.66;534885.78;0.0;0.0;18414.89;;;116237.79;;;;;;535303.88;1001314.54;927510.15;230371.96;549954.58;;-74474.28;-29743.23;-360000.0
C_844;0;GmbH;45881;21200;1987;;GKV;19057731.8;19057731.8;4869808.79;284768.86;-108181.66;89188.25;204253.31;176587.2;176587.2;104316.89;5743248.7;3619002.11;160610.41;391098.72;976388.81;73224.36;;1117598.91;;;;;;1572537.46;4544628.28;1915480.89;311820.48;323401.13;;188265.73;-349192.47;245159.93
C_434;0;GmbH;45891;43210;2008;;GKV;6002653.99;6002653.99;1262240.18;81705.55;2151.7;4038.92;1887.22;83857.25;83857.25;59115.03;1355631.67;427792.68;0.0;0.0;;;;236631.13;;;;;;927838.99;1296699.0;835978.52;45450.28;672659.77;;-551476.64;-3411.99;0.0
C_602;0;GmbH;32257;25100;1984;;GKV;1870037.83;1895149.2;1108564.6;77234.41;807.16;807.16;;78041.57;78041.57;52191.42;1859243.79;220823.61;0.0;0.0;;;;22707.97;;;;;;832038.9;1755349.04;782317.42;447356.9;311405.06;;56461.32;-59561.73;-2.33e-10
C_370;0;GmbH;32257;47523;2001;16.0;GKV;373585.17;394906.89;284552.62;102805.89;2646.66;3080.13;433.47;105452.55;105452.55;72614.92;291002.07;134046.51;0.0;0.0;;;;4345.88;;;;;;156955.56;193259.24;191779.34;191312.37;;;115530.31;58956.69;-110136.86
C_482;0;GmbH;33613;47420;2010;;GKV;24832812.65;24832812.65;12100034.97;1045652.69;-47523.11;3041.53;118631.44;998129.58;998129.58;516475.97;10074635.87;4870051.98;0.0;1543019.1;129219.8;;;1569961.2;;;;;;3661564.79;8359640.76;6273070.34;3015351.44;2567967.66;;1153647.34;-364514.94;-408000.0
C_476;0;GmbH & Co. KG;58849;25733;1996;;GKV;18838494.43;21097328.41;9605606.22;90825.78;-149947.24;;149947.24;-59121.46;-59121.46;9.6e-10;9458903.37;7088011.8;0.0;19183.31;;;;1647957.94;;;;;;2339424.05;5716329.99;2916547.49;16101.57;;;334108.3;-398077.48;73664.78
C_107;0;GmbH;49479;10610;2000;102.0;GKV;36911751.72;36911751.72;31555730.11;1058965.96;-641403.02;29.87;641432.89;417562.94;417562.94;0.0;13581983.15;8105818.54;1822044.66;1095700.04;759726.32;1596518.16;1095700.04;647029.27;;;;;;1922919.91;552175.52;719057.61;258262.94;522.85;;-3279187.07;-616159.23;4076745.95
C_608;0;Sonst. Gewerbetreibende;48231;77320;2002;;GKV;308061.77;308061.77;312841.17;-2497.78;10225.48;5225.48;;7727.7;7727.7;6359.37;107259.37;900.0;0.0;0.0;;;;;;;;;;106359.37;103034.07;103034.07;20400.74;;;25540.38;0.0;-8178.07
C_395;0;GmbH;48619;82000;2008;;GKV;3938005.77;3938005.77;59515.55;7277.23;-5769.77;;5769.77;1507.46;1507.46;2547.29;578892.66;576871.86;0.0;0.0;;;;;;;;;;;205609.78;184189.78;50388.08;;;80033.8;7.0;-20384.76
C_168;0;GmbH;48149;68200;2009;;GKV;569941.74;569941.74;515970.72;88497.1;-29100.45;;29100.45;59396.65;59396.65;48720.99;808939.85;697468.16;78026.98;33444.71;;;;8952.73;;;;;;3.27e-11;55652.47;54748.3;37799.51;1888.6;1668.63;43826.71;-55259.51;-16578.35
C_986;0;GmbH & Co. KG;59387;68311;2010;;GKV;470925.92;470925.92;335392.63;15399.32;-11.13;1076.58;1087.71;15388.19;15388.19;13372.04;261869.53;63822.39;3165.91;10111.08;;;;10839.6;;;;;;184770.15;236830.02;146113.27;85738.91;25719.47;;22161.31;-3052.07;5.82e-11
C_328;0;GmbH;59872;88102;1879;108.0;GKV;335651.58;327251.58;337601.83;161101.92;-13762.92;4.66;13769.06;147339.0;147339.0;146564.98;731993.22;731993.22;0.0;0.0;;;;;;;;;;;308744.88;51077.38;35034.76;;;-96322.85;-2159.5;-157313.8
C_224;0;GmbH;59609;43310;1995;;GKV;1027301.29;686124.65;467962.23;-404813.32;18178.7;21164.76;2986.06;-386634.62;-386634.62;-392518.74;5142510.51;164127.97;19000.0;0.0;46384.62;19000.0;;25185.11;;;;;;4959382.54;4677245.9;2305789.22;2264157.92;13730.58;;331687.29;-249354.58;253325.47
C_303;0;GmbH;33106;46721;1996;;GKV;777939.04;777016.78;650748.64;137106.18;-44968.21;;44968.21;92137.97;92137.97;85535.08;820854.27;815683.8;2585.235;0.0;;;;;;;;;;;53073.89;40570.96;40203.77;;;130427.06;-61667.04;-836953.76
C_834;0;GmbH & Co. KG;34414;46712;2009;;GKV;563738.08;560783.48;401663.44;88345.67;-794.41;368.24;1218.9;87551.26;87551.26;66162.45;261123.2;114170.52;18406.5;0.0;;;;7001.91;;;;;;128546.18;252472.13;231105.85;226932.99;;;191918.45;-5466.56;1.46e-11
C_019;0;GmbH;57368;22220;1977;64.0;GKV;6083304.21;6083304.21;1019224.1;75941.37;-35437.82;24718.65;60156.47;40503.55;40503.55;24340.0;3150031.58;2355147.97;10833.06;40029.12;1833434.16;10833.06;;130927.9;;;;;;744021.43;2527598.71;417722.01;233979.04;;;-125775.89;-40646.93;-22855.54
C_157;0;GmbH;57223;25610;1926;59.0;GKV;2881053.62;2702053.62;876138.48;63508.73;-20503.98;577.71;21083.69;43004.75;36004.75;24128.21;656149.61;491525.13;34387.82;0.0;;;;;;;;;;130236.66;643353.76;403211.07;25228.26;;;50425.18;-4229.2;47.5
C_185;0;GmbH;57072;25993;1866;116.0;GKV;264500.0;264500.0;54100.0;29200.0;-4800.0;;4800.0;24400.0;400.0;0.0;190081.08;129510.44;42230.12;0.0;5700.0;;;7100.0;;;;;;18340.52;186602.25;172230.65;1434.82;;;1484.67;45.0;0.0
C_363;0;GmbH & Co. KG;52062;47783;1986;491.0;GKV;19299245.41;9083470.68;1822785.71;673073.26;-500865.08;863.98;501843.56;172208.18;172208.18;113105.04;6438246.74;4754161.66;457220.11;144591.3;3455000.0;108000.0;144591.3;777000.0;349220.11;;;;;262450.79;6126338.98;1542568.1;1045714.26;384154.87;;5348379.09;30899.67;-132838.29
C_716;0;GmbH;52156;68320;1974;;GKV;1955495.67;2139896.66;1586934.92;146610.76;-2357.24;642.76;3000.0;144253.52;144253.52;91268.46;844020.3;430101.8;0.0;0.0;;;;;;;;;;413918.5;639355.05;351513.32;266609.48;;;145502.84;-190799.27;-2.91e-10
C_876;0;GmbH;53773;29320;1923;;GKV;135866.93;135866.93;80207.29;10234.36;-748.61;;748.61;9485.75;9485.75;9486.74;47899.18;15050.7;32848.48;0.0;6876.52;;;7290.23;;;;;;-3.64e-12;13538.99;4177.03;1586.3;;;3469.03;-2192.11;-3881.32
C_074;0;Sonst. Gewerbetreibende;53757;41201;1985;;GKV;4697910.16;4697910.16;1891206.8;406099.25;1225.31;1261.28;35.97;407324.56;407324.56;102042.8;1511956.92;334767.44;0.0;0.0;;;;20408.25;;;;;;1177189.48;956474.03;656416.64;467032.57;;;140461.37;-2210.64;-273.95
C_008;0;GmbH;53639;46734;1986;16.0;GKV;1853896.8;1718194.1;600591.09;169668.26;-15009.86;;15009.86;154658.4;154658.4;108952.26;2664276.5;252114.16;129166.41;0.0;50000.0;129166.41;;61707.79;;;;;;2249542.68;1880240.99;1465104.76;1253770.9;4786.3;;-348046.0;-35324.27;38676.5
C_609;0;GmbH;53721;62020;2008;301.0;GKV;259739.47;259739.47;62047.32;16341.67;;;;16341.67;16341.67;16341.62;27026.37;16526.37;0.0;0.0;;;;1142.4;;;;;;10500.0;23136.37;15979.89;15979.89;;;6138.14;-3519.16;3897.3
C_921;0;GmbH;40882;46734;1976;23.0;GKV;750890.33;750890.33;553535.49;84397.74;-1683.92;3130.07;4813.99;82713.82;82713.82;72416.82;299469.5;99410.83;55082.31;0.0;19981.38;;;17061.91;;;;;;144976.36;252673.5;39916.17;28548.85;1345.03;;112116.25;3786.06;-142502.44
C_924;0;GmbH;40474;52231;1927;1080.0;GKV;1264976.82;1264976.82;349965.71;24332.92;-4377.54;9864.17;14241.71;19955.38;19955.38;18831.34;378800.97;191536.07;89566.66;0.0;118352.38;;;23492.92;;;;;;97698.24;174202.26;40068.26;717.12;;;31871.06;-18004.32;-54071.08
C_100;0;GmbH;40468;51100;2002;161.0;GKV;4074371.65;4074371.65;1487164.47;236794.9;15077.7;26418.6;11340.9;251872.6;251872.6;1.31e-10;2652968.96;2445642.49;84402.14;0.0;104130.75;84402.14;;16149.28;;;;;;122924.33;928539.14;126275.77;8277.16;;;570354.64;-1303.75;-467413.68
C_156;0;GmbH;40721;68322;2008;;GKV;35499581.7;35499581.7;11224523.51;2488178.36;140565.46;282029.4;141463.94;2628743.82;2628743.82;1870035.27;28736539.05;8639122.43;806452.0;0.0;;;;3558000.0;806452.0;;;;;13263299.38;17253195.94;13343592.94;12965024.17;249916.45;;1564995.94;-37044.61;-1121601.74
C_629;0;OHG;40878;62090;2007;;GKV;601239.85;601239.85;488980.75;-154668.24;698975.09;68203.2;78.75;544306.85;544112.45;535417.29;8846256.17;117569.93;0.0;0.0;;;;15676.4;;;;;;8704464.56;5704591.13;5599258.27;5491457.61;;;467516.2;-19068.51;-166320.14
C_779;0;GmbH;74821;46495;2010;95.0;GKV;71370284.14;72495057.07;23366216.8;3775556.38;-702666.54;;702666.54;3072889.84;3072889.84;2166588.56;56154655.39;21563769.39;13645832.0;0.0;17244223.55;13645832.0;;2869159.68;;;;;;20945054.0;12209204.06;7422276.15;2738.19;4850092.42;;3522675.33;-6298502.63;2965636.67
C_431;0;GmbH;47059;46734;1989;;GKV;386714.22;380714.22;207735.97;10607.11;1656.47;2685.08;1028.61;12263.58;12263.58;10607.17;511961.35;379359.32;60870.0;49847.4;;;49847.4;230129.94;;;;;;21884.63;420764.65;209508.06;136502.49;42235.93;;194070.42;-74602.04;2238.96
C_896;0;GmbH;45326;46421;1982;301.0;GKV;110061.26;110061.26;80258.78;4437.98;;;;4437.98;4437.98;4437.98;41052.28;33818.49;0.0;0.0;;;;;;;;;;7233.79;32045.27;29763.42;9875.31;;;8103.14;-2321.0;1.82e-12
C_038;0;GmbH;45356;16100;1987;;GKV;31260290.84;30922833.42;7731566.45;475529.6;50481.38;59488.91;9007.53;526010.98;526010.98;365759.28;5430546.29;2225781.69;207100.0;0.0;;;;87372.04;;;;;;2704518.34;5417232.24;2361291.36;293573.87;;;-451086.3;0.0;100000.0
C_959;0;GmbH;45141;81210;1997;1454.0;GKV;13324614.67;13041780.17;8746837.64;1828588.83;-1689433.26;3067.88;1692546.6;139155.57;337051.78;98454.48;99371394.33;6675359.24;5160582.08;30869012.24;1041130.42;4618946.81;27570223.28;350331.79;;;;;;48675964.65;6809977.87;2808870.64;2459114.37;228691.95;;3289102.5;-1212909.13;-853215.74
C_741;0;GmbH;45128;26300;2000;;GKV;1501101.83;1501093.11;1483747.59;198638.5;-31666.11;316.0;31982.11;166972.39;165577.39;130811.29;577221.35;428046.38;0.0;0.0;;;;;;;;;;140430.97;407122.34;264366.25;9875.89;247628.48;;99638.48;-31290.96;-220487.34
C_391;0;GmbH;47509;46712;1990;50.0;GKV;10462356.73;10462356.73;8641881.73;839691.71;-307463.29;14633.54;322096.83;532228.42;523960.11;523960.11;20039300.76;986745.27;1561227.26;5734000.0;345000.0;1533978.62;5734000.0;130000.0;27248.64;;;;;7200441.89;1728630.27;1718607.73;1196051.83;507913.14;1600.0;1162537.5;-205179.15;-337327.01
